Tree ID,Species,Planting Date,lon,lat
3078,Prunus serrulata 'Kwanzan',5/31/97,-122.45225539200,37.78250020660
3981,Liquidambar styraciflua 'Palo Alto',5/31/97,-122.45572328900,37.78475801400
4903,Agonis flexuosa,5/31/97,-122.45236424600,37.78320037020
5257,Acacia baileyana,5/31/97,-122.45790524400,37.78299917570
5791,Maytenus boaria,5/31/97,-122.45624359200,37.78392007700
6377,Prunus cerasifera 'Krauter Vesuvius',5/31/97,-122.45225539200,37.78250020660
6378,Prunus yedoensis 'Akebono',5/31/97,-122.45222457600,37.78235798240
6590,Photinia fraseri,5/31/97,-122.45561543600,37.78318051140
6658,Agonis flexuosa,5/31/97,-122.45431171500,37.78218257240
6665,Prunus cerasifera 'Krauter Vesuvius',5/31/97,-122.45580151200,37.78487890440
7492,Liquidambar styraciflua 'Palo Alto',5/31/97,-122.45572328900,37.78475801400
7937,Agonis flexuosa,5/31/97,-122.45236424600,37.78320037020
11096,Prunus serrulata 'Kwanzan',5/31/97,-122.45687530400,37.78405874520
11097,Ginkgo biloba 'Autumn Gold',5/31/97,-122.45027847700,37.78283443340
11098,Rhaphiolepis 'Majestic Beauty',5/31/97,-122.45688952600,37.78543950400
11595,Agonis flexuosa,5/31/97,-122.45236424600,37.78320037020
11647,Metrosideros excelsus,5/31/97,-122.45664300500,37.78184716030
13305,Rhaphiolepis 'Majestic Beauty',5/31/97,-122.45134364100,37.78345550700
15811,Prunus yedoensis 'Akebono',5/31/97,-122.45238339300,37.78277872850
16847,Prunus cerasifera 'Krauter Vesuvius',5/31/97,-122.45580151200,37.78487890440
18468,Prunus serrulata 'Kwanzan',5/31/97,-122.45226842900,37.78256183720
19156,Tristania laurina,5/31/97,-122.45344414800,37.78327295720
21924,Magnolia grandiflora 'Russet',5/31/97,-122.45109720400,37.78554926360
23072,Arbutus 'Marina',5/31/97,-122.45236424600,37.78320037020
23125,Maytenus boaria,5/31/97,-122.45649248400,37.78390941010
23126,Arbutus 'Marina',5/31/97,-122.45236424600,37.78320037020
23415,Prunus cerasifera 'Krauter Vesuvius',5/31/97,-122.45556921300,37.78246109510
23696,Acacia baileyana 'Purpurea',5/31/97,-122.45891859000,37.78225724040
25059,Arbutus 'Marina',5/31/97,-122.45236424600,37.78320037020
25339,Maytenus boaria,5/31/97,-122.45649248400,37.78390941010
25341,Tristania conferta,5/31/97,-122.45637040900,37.78147263770
25342,Maytenus boaria,5/31/97,-122.45649248400,37.78390941010
25670,Acacia baileyana 'Purpurea',5/31/97,-122.45891859000,37.78225724040
26452,Arbutus 'Marina',5/31/97,-122.45236424600,37.78320037020
26630,Acacia baileyana 'Purpurea',5/31/97,-122.45891859000,37.78225724040
27558,Tristania conferta,5/31/97,-122.45637040900,37.78147263770
28050,Maytenus boaria,5/31/97,-122.45649248400,37.78390941010
28051,Arbutus 'Marina',5/31/97,-122.45236424600,37.78320037020
28984,Tristania conferta,5/31/97,-122.45637040900,37.78147263770
28988,Tristania conferta,5/31/97,-122.45637040900,37.78147263770
29957,Acacia baileyana 'Purpurea',5/31/97,-122.45891859000,37.78225724040
32738,Rhaphiolepis 'Majestic Beauty',5/31/97,-122.45688952600,37.78543950400
33490,Maytenus boaria,5/31/97,-122.45649248400,37.78390941010
33605,Prunus cerasifera 'Krauter Vesuvius',5/31/97,-122.45680774700,37.78408956050
34250,Agonis flexuosa,5/31/97,-122.45431171500,37.78218257240
34481,Agonis flexuosa,5/31/97,-122.45236424600,37.78320037020
34515,Tristania conferta,5/31/97,-122.45637040900,37.78147263770
34958,Dodonaea viscosa 'Purpurea',5/31/97,-122.45474194200,37.78540631810
35293,Pittosporum undulatum,5/31/97,-122.45685278500,37.78372214790
37837,Dodonaea viscosa 'Purpurea',5/31/97,-122.45474194200,37.78540631810
37839,Cassia leptophylla,5/31/97,-122.45236424600,37.78320037020
37840,Syagrus romanzoffianum,5/31/97,-122.45236424600,37.78320037020
38597,Prunus serrulata 'Kwanzan',5/31/97,-122.45687530400,37.78405874520
38598,Maytenus boaria,5/31/97,-122.45624359200,37.78392007700
1000,Melaleuca linariifolia,6/7/97,-122.48729111100,37.78624070010
1419,Podocarpus gracilior,6/7/97,-122.48835305000,37.78485401480
3179,Metrosideros excelsus,6/7/97,-122.48583686900,37.78892636450
4663,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48836608700,37.78532098420
5170,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48836608700,37.78532098420
6210,Rhaphiolepis 'Majestic Beauty',6/7/97,-122.48513997100,37.78608543850
6221,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48827482700,37.78570261870
11451,Rhaphiolepis 'Majestic Beauty',6/7/97,-122.48513167500,37.78598588170
18105,Prunus cerasifera 'Krauter Vesuvius',6/7/97,-122.48855809000,37.78515742630
18491,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48836608700,37.78532098420
19545,Laurus nobilis 'Saratoga',6/7/97,-122.48843245900,37.78717700860
20695,Maytenus boaria,6/7/97,-122.48838623600,37.78525935360
21772,Rhaphiolepis 'Majestic Beauty',6/7/97,-122.48513167500,37.78598588170
22101,Rhaphiolepis 'Majestic Beauty',6/7/97,-122.48513997100,37.78608543850
24128,Podocarpus gracilior,6/7/97,-122.48855809000,37.78515742630
24196,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48836608700,37.78532098420
24888,Podocarpus gracilior,6/7/97,-122.48855809000,37.78515742630
25121,Podocarpus gracilior,6/7/97,-122.48855809000,37.78515742630
25742,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48836608700,37.78532098420
26263,Laurus nobilis 'Saratoga',6/7/97,-122.48843601400,37.78707745190
26268,Myoporum laetum 'Carsonii',6/7/97,-122.48872046200,37.78513135220
26270,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48827482700,37.78570261870
27530,Podocarpus gracilior,6/7/97,-122.48855809000,37.78515742630
27541,Podocarpus gracilior,6/7/97,-122.48855809000,37.78515742630
28092,Podocarpus gracilior,6/7/97,-122.48855809000,37.78515742630
29079,Podocarpus gracilior,6/7/97,-122.48855809000,37.78515742630
29648,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48836608700,37.78532098420
29657,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48836608700,37.78532098420
30449,Laurus nobilis 'Saratoga',6/7/97,-122.48843601400,37.78707745190
31238,Laurus nobilis 'Saratoga',6/7/97,-122.48843245900,37.78717700860
33096,Rhaphiolepis 'Majestic Beauty',6/7/97,-122.48512337800,37.78587802870
34538,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48836608700,37.78532098420
35183,Magnolia grandiflora 'Samuel Sommer',6/7/97,-122.48836608700,37.78532098420
36632,Tristania conferta,6/7/97,-122.47255906500,37.77587137850
38321,Jacaranda mimosifolia,6/7/97,-122.42428465500,37.76156482040
38564,Jacaranda mimosifolia,6/7/97,-122.42016598100,37.78008200700
1017,Prunus cerasifera 'Krauter Vesuvius',6/14/97,-122.41337488200,37.73971090430
1219,Maytenus boaria,6/14/97,-122.41776605000,37.73953549430
1223,Rhaphiolepis 'Majestic Beauty',6/14/97,-122.41533283300,37.73729665090
1348,Arbutus unedo,6/14/97,-122.41706085600,37.74060810130
1349,Arbutus unedo,6/14/97,-122.41747093500,37.73712242620
1350,Crataegus phaenopyrum,6/14/97,-122.41599536100,37.73774821220
1779,Prunus serrulata 'Kwanzan',6/14/97,-122.41332510400,37.73942764130
2607,Prunus serrulata 'Kwanzan',6/14/97,-122.41399948300,37.73976779360
3252,Rhaphiolepis 'Majestic Beauty',6/14/97,-122.41533283300,37.73729665090
3338,Crataegus phaenopyrum,6/14/97,-122.41334999200,37.74004394580
3566,Arbutus unedo,6/14/97,-122.41697907700,37.74095654990
3802,Prunus serrulata 'Kwanzan',6/14/97,-122.41196804800,37.74132633310
3807,Prunus serrulata 'Kwanzan',6/14/97,-122.41339384500,37.73944186410
4130,Eucalyptus ficifolia,6/14/97,-122.42221102400,37.73390466900
4495,Magnolia grandiflora 'St. Mary',6/14/97,-122.41524130700,37.73881596470
4753,Agonis flexuosa,6/14/97,-122.41762297100,37.74056601750
4767,Agonis flexuosa,6/14/97,-122.41547742800,37.73608181970
4985,Agonis flexuosa,6/14/97,-122.41511001600,37.74190352610
5004,Crataegus phaenopyrum,6/14/97,-122.41334999200,37.74004394580
5416,Gleditsia triacanthos 'Aurea',6/14/97,-122.41395089000,37.74040069150
5512,Prunus cerasifera 'Krauter Vesuvius',6/14/97,-122.41522729300,37.74032221310
5513,Callistemon citrinus,6/14/97,-122.41524157300,37.73979860890
5514,Acacia baileyana,6/14/97,-122.41565520700,37.73405038610
5515,Crataegus phaenopyrum,6/14/97,-122.41846057800,37.73638760180
5593,Rhaphiolepis 'Majestic Beauty',6/14/97,-122.41533283300,37.73729665090
7957,Prunus cerasifera 'Krauter Vesuvius',6/14/97,-122.42009615500,37.73944897500
7958,Maytenus boaria,6/14/97,-122.41704663300,37.73630700820
8665,Agonis flexuosa,6/14/97,-122.41762297100,37.74056601750
9588,Metrosideros excelsus,6/14/97,-122.42231366600,37.73661041960
11516,Agonis flexuosa,6/14/97,-122.41762297100,37.74056601750
11649,Dodonaea viscosa 'Purpurea',6/14/97,-122.41929495900,37.73577129730
13117,Prunus serrulata 'Kwanzan',6/14/97,-122.41483860400,37.73658434470
13199,Prunus serrulata 'Kwanzan',6/14/97,-122.41338910400,37.73950467900
13308,Agonis flexuosa,6/14/97,-122.41547742800,37.73608181970
14231,Pyrus calleryana 'Bradford',6/14/97,-122.41334525200,37.74011624320
16119,Acacia baileyana,6/14/97,-122.41890384300,37.73503410230
17724,Prunus cerasifera 'Krauter Vesuvius',6/14/97,-122.41682855600,37.73634967470
18745,Crataegus phaenopyrum,6/14/97,-122.42080016400,37.73584122410
18799,Crataegus phaenopyrum,6/14/97,-122.41851509700,37.74047180360
18932,Pyrus calleryana 'Bradford',6/14/97,-122.41851628300,37.73567292590
18933,Magnolia grandiflora 'Russet',6/14/97,-122.41612099100,37.73584596440
22768,Magnolia grandiflora 'St. Mary',6/14/97,-122.41455415700,37.74113314530
23060,Prunus cerasifera 'Krauter Vesuvius',6/14/97,-122.41337962200,37.73963979220
23713,Prunus serrulata 'Kwanzan',6/14/97,-122.41331562200,37.73956275450
25292,Prunus serrulata 'Kwanzan',6/14/97,-122.41488245700,37.73572862990
25326,Agonis flexuosa,6/14/97,-122.41662145000,37.73483048410
25973,Eucalyptus ficifolia,6/14/97,-122.42221102400,37.73390466900
26042,Jacaranda mimosifolia,6/14/97,-122.41339858500,37.73936956670
26046,Prunus cerasifera 'Krauter Vesuvius',6/14/97,-122.41328125100,37.74140574150
26271,Acacia baileyana,6/14/97,-122.41323621300,37.74084514190
26272,Agonis flexuosa,6/14/97,-122.41337014100,37.73977490550
26629,Agonis flexuosa,6/14/97,-122.41662145000,37.73483048410
27074,Prunus cerasifera 'Krauter Vesuvius',6/14/97,-122.41798768300,37.73761191370
27239,Crataegus phaenopyrum,6/14/97,-122.42080016400,37.73584122410
28055,Agonis flexuosa,6/14/97,-122.41662145000,37.73483048410
28758,Acacia baileyana,6/14/97,-122.41547742800,37.73608181970
28766,Maytenus boaria,6/14/97,-122.42072905200,37.73971327490
28793,Jacaranda mimosifolia,6/14/97,-122.41340332700,37.73930675080
29283,Jacaranda mimosifolia,6/14/97,-122.41340925200,37.73923445340
29284,Crataegus phaenopyrum,6/14/97,-122.41847243000,37.74053580390
29547,Eucalyptus ficifolia,6/14/97,-122.42221102400,37.73390466900
30075,Eucalyptus ficifolia,6/14/97,-122.42221102400,37.73390466900
30564,Eucalyptus ficifolia,6/14/97,-122.42221102400,37.73390466900
30768,Prunus cerasifera 'Krauter Vesuvius',6/14/97,-122.41617551100,37.73438579730
31079,Eucalyptus ficifolia,6/14/97,-122.42221102400,37.73390466900
31080,Eucalyptus ficifolia,6/14/97,-122.42221102400,37.73390466900
31889,Acacia baileyana,6/14/97,-122.41547742800,37.73608181970
31890,Crataegus phaenopyrum,6/14/97,-122.41707152300,37.73832421990
32933,Agonis flexuosa,6/14/97,-122.41662145000,37.73483048410
33101,Acacia baileyana,6/14/97,-122.41702293000,37.74505497450
34062,Eucalyptus ficifolia,6/14/97,-122.42221102400,37.73390466900
34307,Dodonaea viscosa 'Purpurea',6/14/97,-122.41657729400,37.73799117850
34884,Maytenus boaria,6/14/97,-122.41704663300,37.73630700820
36401,Arbutus unedo,6/14/97,-122.41462526900,37.74019091030
38862,Crataegus phaenopyrum,6/14/97,-122.41707152300,37.73832421990
653,Jacaranda mimosifolia,6/21/97,-122.40787236800,37.75029874150
1351,Jacaranda mimosifolia,6/21/97,-122.40973038900,37.74882035680
1770,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.41151767200,37.74897443310
2582,Albizia julibrissin,6/21/97,-122.40991291000,37.75147165080
3481,Acacia baileyana 'Purpurea',6/21/97,-122.40931201400,37.74960496040
3879,Albizia julibrissin,6/21/97,-122.40991291000,37.75147165080
5299,Prunus serrulata 'Kwanzan',6/21/97,-122.41072358800,37.74982659290
5433,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
5977,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.41047351000,37.75113742500
6211,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.41147582700,37.74891457070
7575,Jacaranda mimosifolia,6/21/97,-122.40966757300,37.74889028450
9026,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.41145497900,37.74871442920
9807,Crataegus phaenopyrum,6/21/97,-122.41187204700,37.75224084630
9911,Acacia baileyana 'Purpurea',6/21/97,-122.40903539600,37.75114844610
10281,Jacaranda mimosifolia,6/21/97,-122.40965098100,37.74872909720
11511,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.40985839100,37.75091934750
12968,Cercis occidentalis,6/21/97,-122.41279176300,37.75015726370
13818,Cercis occidentalis,6/21/97,-122.41279176300,37.75015726370
15481,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
15865,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
16255,Cercis occidentalis,6/21/97,-122.41279176300,37.75015726370
16256,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
16626,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
17082,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
17478,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
17565,Jacaranda mimosifolia,6/21/97,-122.40965098100,37.74872909720
17825,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
21083,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.41154137700,37.74918184380
21084,Jacaranda mimosifolia,6/21/97,-122.40966046200,37.74881917240
21323,Prunus serrulata 'Kwanzan',6/21/97,-122.40709213300,37.75036704410
21324,Prunus serrulata 'Kwanzan',6/21/97,-122.40701391000,37.75023667210
22451,Prunus serrulata 'Kwanzan',6/21/97,-122.41058254900,37.74906332300
23202,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.41279176300,37.75015726370
23265,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.41279176300,37.75015726370
23414,Crataegus phaenopyrum,6/21/97,-122.40786725400,37.74993444590
23571,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
23805,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.41279176300,37.75015726370
24336,Acacia baileyana 'Purpurea',6/21/97,-122.40931201400,37.74960496040
24929,Jacaranda mimosifolia,6/21/97,-122.40975053800,37.74901828590
25109,Jacaranda mimosifolia,6/21/97,-122.40980395000,37.75073858910
25158,Cercis occidentalis,6/21/97,-122.41279176300,37.75015726370
25201,Cercis occidentalis,6/21/97,-122.41279176300,37.75015726370
25464,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.41169071200,37.75050571240
26012,Jacaranda mimosifolia,6/21/97,-122.40741332200,37.74967014600
27498,Jacaranda mimosifolia,6/21/97,-122.40980395000,37.75073858910
27590,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
27650,Cercis occidentalis,6/21/97,-122.41279176300,37.75015726370
27687,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
28156,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.41279176300,37.75015726370
28174,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
28176,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.41279176300,37.75015726370
28190,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
28539,Jacaranda mimosifolia,6/21/97,-122.40980395000,37.75073858910
28588,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.41279176300,37.75015726370
28602,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
28647,Cercis occidentalis,6/21/97,-122.41279176300,37.75015726370
28648,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
28652,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
28772,Jacaranda mimosifolia,6/21/97,-122.40971498200,37.74867694820
29175,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.41279176300,37.75015726370
29533,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.41279176300,37.75015726370
29702,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
29715,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
30081,Jacaranda mimosifolia,6/21/97,-122.40980395000,37.75073858910
30647,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
30650,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
30661,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
30909,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40994609600,37.75183076720
31000,Jacaranda mimosifolia,6/21/97,-122.40980395000,37.75073858910
31033,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.41279176300,37.75015726370
31043,Cercis occidentalis,6/21/97,-122.41279176300,37.75015726370
32095,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
32102,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
32129,Cercis occidentalis,6/21/97,-122.41279176300,37.75015726370
32631,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
33143,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
33650,Cercis occidentalis,6/21/97,-122.41279176300,37.75015726370
33661,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
34146,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
34156,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.41279176300,37.75015726370
34161,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
34604,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
34678,Robinia ambigua 'Purple Robe',6/21/97,-122.41279176300,37.75015726370
34764,Aesculus carnea,6/21/97,-122.40990342900,37.75068823340
35171,Magnolia grandiflora 'Samuel Sommer',6/21/97,-122.40903015500,37.75987914190
35382,Acacia baileyana 'Purpurea',6/21/97,-122.40903539600,37.75114844610
35965,Jacaranda mimosifolia,6/21/97,-122.40968890700,37.74908821270
36214,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.41147582700,37.74891457070
36416,Prunus serrulata 'Kwanzan',6/21/97,-122.41072358800,37.74982659290
36504,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.41163649100,37.75030707280
37592,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.41145497900,37.74871442920
38680,Prunus cerasifera 'Krauter Vesuvius',6/21/97,-122.40985839100,37.75091934750
517,Jacaranda mimosifolia,6/28/97,-122.42095744700,37.76228968740
1089,Tristania laurina,6/28/97,-122.42363516400,37.76865469140
1156,Crataegus phaenopyrum,6/28/97,-122.42268818900,37.76221905110
2968,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42089735100,37.76899721440
3560,Platanus acerfolia 'Yarwood',6/28/97,-122.41993373800,37.76262070180
3561,Robinia ambigua 'Purple Robe',6/28/97,-122.42347031200,37.76802249850
3868,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42232433200,37.76899721440
4211,Crataegus phaenopyrum,6/28/97,-122.41849376400,37.76834772490
4817,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42086890600,37.76871869250
4904,Dodonaea viscosa 'Purpurea',6/28/97,-122.41992785700,37.76738415620
5230,Crataegus phaenopyrum,6/28/97,-122.42282330100,37.76221075480
5272,Liquidambar styraciflua 'Palo Alto',6/28/97,-122.42318715800,37.76604725010
5881,Eucalyptus polyanthemos,6/28/97,-122.42581593400,37.75994583650
6198,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42288848800,37.76870209910
8337,Dodonaea viscosa 'Purpurea',6/28/97,-122.41992785700,37.76738415620
9597,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42322271500,37.77098953640
10001,Rhaphiolepis 'Majestic Beauty',6/28/97,-122.42582240100,37.76910679130
10012,Dodonaea viscosa 'Purpurea',6/28/97,-122.41992785700,37.76738415620
11452,Photinia fraseri,6/28/97,-122.41972044600,37.76017932120
11596,Dodonaea viscosa 'Purpurea',6/28/97,-122.41992785700,37.76738415620
13110,Photinia fraseri,6/28/97,-122.41972044600,37.76017932120
13111,Jacaranda mimosifolia,6/28/97,-122.42059156900,37.75911619580
14628,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42232433200,37.76899721440
16852,Crataegus phaenopyrum,6/28/97,-122.42180211600,37.76663313860
18464,Callistemon citrinus,6/28/97,-122.42438578400,37.75837762300
18738,Ginkgo biloba,6/28/97,-122.42518082500,37.76699529830
18800,Crataegus phaenopyrum,6/28/97,-122.42309945400,37.76812490700
18801,Pittosporum undulatum,6/28/97,-122.47216913400,37.75417627910
18815,Arbutus 'Marina',6/28/97,-122.42280433800,37.76358677330
20526,Acacia baileyana 'Purpurea',6/28/97,-122.42109104400,37.76414402650
20700,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42087364700,37.76947129470
21495,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42076255000,37.76872793750
22784,Liquidambar styraciflua 'Palo Alto',6/28/97,-122.42318715800,37.76604725010
23013,Syagrus romanzoffianum,6/28/97,-122.42286766800,37.76492069270
23204,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42232433200,37.76899721440
23215,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42232433200,37.76899721440
23488,Eucalyptus polyanthemos,6/28/97,-122.42581593400,37.75994583650
24038,Jacaranda mimosifolia,6/28/97,-122.42386845700,37.77086412510
24309,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42323575200,37.77113294590
24330,Magnolia grandiflora 'Samuel Sommer',6/28/97,-122.42391013100,37.77025826800
24340,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42082505400,37.76896876970
24561,Syagrus romanzoffianum,6/28/97,-122.42286766800,37.76492069270
24970,Jacaranda mimosifolia,6/28/97,-122.42065673800,37.76087377320
25010,Melaleuca quinquenervia,6/28/97,-122.42523163000,37.76145222610
25630,Eucalyptus polyanthemos,6/28/97,-122.42581593400,37.75994583650
25740,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42232433200,37.76899721440
26041,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42288848800,37.76870209910
26617,Platanus acerfolia 'Yarwood',6/28/97,-122.42036673000,37.76182580180
27550,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42232433200,37.76899721440
27648,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42232433200,37.76899721440
27881,Tristania conferta,6/28/97,-122.39291041900,37.78248756570
27884,Tristania conferta,6/28/97,-122.39291041900,37.78248756570
27886,Tristania conferta,6/28/97,-122.39291041900,37.78248756570
28052,Syagrus romanzoffianum,6/28/97,-122.42286766800,37.76492069270
28369,Tristania conferta,6/28/97,-122.39291041900,37.78248756570
28374,Tristania conferta,6/28/97,-122.39291041900,37.78248756570
28515,Eucalyptus polyanthemos,6/28/97,-122.42581593400,37.75994583650
29501,Syagrus romanzoffianum,6/28/97,-122.42286766800,37.76492069270
30019,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42232433200,37.76899721440
30431,Crataegus phaenopyrum,6/28/97,-122.42256747500,37.76220007270
30450,Robinia ambigua 'Purple Robe',6/28/97,-122.42347031200,37.76802249850
31358,Melaleuca quinquenervia,6/28/97,-122.42523163000,37.76145222610
31940,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42323575200,37.77113294590
32961,Eucalyptus polyanthemos,6/28/97,-122.42581593400,37.75994583650
33494,Syagrus romanzoffianum,6/28/97,-122.42286766800,37.76492069270
33637,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42232433200,37.76899721440
35377,Prunus cerasifera 'Krauter Vesuvius',6/28/97,-122.42022534200,37.75854848520
35491,Agonis flexuosa,6/28/97,-122.43504509200,37.71585281410
36213,Crataegus phaenopyrum,6/28/97,-122.42256747500,37.76220007270
2322,Eucalyptus sideroxylon,7/12/97,-122.38859826000,37.72135451560
2749,Callistemon viminalis,7/12/97,-122.39126733300,37.72287394270
2852,Gleditsia triacanthos 'Aurea',7/12/97,-122.38952627200,37.72188785580
2985,Dodonaea viscosa 'Purpurea',7/12/97,-122.38987590700,37.72255749460
3260,Eucalyptus sideroxylon,7/12/97,-122.39036183900,37.72201585720
3261,Eucalyptus sideroxylon,7/12/97,-122.38952627200,37.72188785580
4119,Gleditsia triacanthos 'Aurea',7/12/97,-122.38952627200,37.72188785580
4399,Dodonaea viscosa 'Purpurea',7/12/97,-122.39172007900,37.72122532890
4407,Rhaphiolepis 'Majestic Beauty',7/12/97,-122.39032983900,37.72327809620
4546,Dodonaea viscosa 'Purpurea',7/12/97,-122.38992094400,37.72259897590
5525,Callistemon viminalis,7/12/97,-122.39126733300,37.72287394270
6956,Liquidambar styraciflua 'Palo Alto',7/12/97,-122.39301313300,37.75623141700
6959,Liquidambar styraciflua 'Palo Alto',7/12/97,-122.39301313300,37.75623141700
6960,Liquidambar styraciflua 'Palo Alto',7/12/97,-122.39301313300,37.75623141700
7005,Dodonaea viscosa 'Purpurea',7/12/97,-122.38987590700,37.72255749460
7032,Dodonaea viscosa 'Purpurea',7/12/97,-122.38987590700,37.72255749460
7360,Liquidambar styraciflua 'Palo Alto',7/12/97,-122.39301313300,37.75623141700
7361,Liquidambar styraciflua 'Palo Alto',7/12/97,-122.39301313300,37.75623141700
7362,Liquidambar styraciflua 'Palo Alto',7/12/97,-122.39301313300,37.75623141700
7363,Liquidambar styraciflua 'Palo Alto',7/12/97,-122.39301313300,37.75623141700
7364,Liquidambar styraciflua 'Palo Alto',7/12/97,-122.39301313300,37.75623141700
9593,Gleditsia triacanthos 'Aurea',7/12/97,-122.38952627200,37.72188785580
10842,Eucalyptus sideroxylon,7/12/97,-122.38935323300,37.72172192730
11880,Eucalyptus sideroxylon,7/12/97,-122.38935323300,37.72172192730
12218,Gleditsia triacanthos 'Aurea',7/12/97,-122.38958027300,37.72181862960
12278,Callistemon viminalis,7/12/97,-122.39126733300,37.72287394270
12374,Dodonaea viscosa 'Purpurea',7/12/97,-122.38992094400,37.72259897590
12383,Gleditsia triacanthos 'Aurea',7/12/97,-122.38952627200,37.72188785580
